4.27,11.71
18.05,11.48
6.41,11.86
11.20,13.26
2.64,11.30
16.48,11.46
1.19,10.49
6.51,11.81
5.65,11.66
5.34,11.66
2.99,11.47
0.92,9.56
5.25,11.62
2.59,11.27
2.06,11.12
10.08,13.42
1.09,10.32
8.14,12.86
3.90,11.64
13.03,12.86
9.44,13.40
5.22,11.65
9.14,13.40
2.74,11.35
15.48,11.76
1.02,10.17
14.78,12.02
16.74,11.48
2.44,11.23
17.66,11.50
12.52,13.01
7.40,12.29
9.16,13.39
2.20,11.16
2.97,11.46
17.37,11.32
15.39,11.81
0.93,9.81
7.04,11.89
11.86,13.09
6.54,11.89
2.13,11.13
7.45,12.33
7.85,12.68
0.88,9.52
0.95,9.84
1.04,10.21
6.98,11.83
1.40,10.78
4.59,11.68
0.84,9.50
11.96,13.06
15.67,11.66
17.61,11.35
4.50,11.73
1.50,10.87
12.68,12.93
0.91,9.57
17.59,11.34
0.94,9.56
5.36,11.58
0.96,10.05
3.89,11.61
4.27,11.74
1.24,10.58
11.85,13.04
7.83,12.61
7.53,12.41
3.75,11.60
2.17,11.14
5.82,11.70
2.64,11.29
0.93,9.78
7.63,12.39
10.64,13.32
2.59,11.27
13.53,12.71
6.04,11.78
17.43,11.26
12.82,12.93
5.25,11.67
0.83,9.41
1.65,10.97
5.42,11.64
10.13,13.40
16.22,11.57
9.66,13.43
0.98,10.10
1.07,10.27
12.07,13.05
17.67,11.31
10.60,13.37
3.92,11.54
17.47,11.27
7.67,12.45
3.86,11.61
9.85,13.43
0.96,10.05
17.26,11.33
2.83,11.41
1.38,10.74
5.34,11.58
0.91,9.54
15.29,11.81
12.99,12.89
17.66,11.44
2.93,11.44
9.40,13.41
4.10,11.70
6.06,11.76
2.51,11.25
6.86,11.82
1.54,10.89
12.28,13.03
10.76,13.40
16.65,11.48
2.58,11.26
10.08,13.41
17.82,11.34
17.76,11.45
15.44,11.78
0.94,9.71
13.24,12.82
1.85,11.04
3.04,11.49
16.09,11.58
1.14,10.38
7.13,11.96
0.98,10.08
4.59,11.72
17.64,11.41
3.71,11.59
16.78,11.51
7.72,12.59
14.05,12.50
4.57,11.73
13.40,12.77
0.85,9.45
17.93,11.39
9.60,13.48
9.05,13.31
3.64,11.56
17.67,11.29
17.85,11.48
0.93,9.92
3.15,11.49
11.47,13.20
2.33,11.20
6.35,11.82
6.33,11.74
9.74,13.42
17.61,11.33
11.81,13.08
9.98,13.42
13.19,12.80
14.75,12.07
8.54,13.16
10.71,13.36
16.71,11.57
10.78,13.35
17.77,11.41
17.79,11.42
0.93,9.67
12.84,12.88
9.46,13.43
7.69,12.54
7.16,12.00
0.88,9.54
17.73,11.35
3.19,11.47
14.41,12.32
2.85,11.41
5.46,11.69
17.94,11.38
0.89,9.56
17.75,11.29
16.72,11.48
7.28,12.07
7.01,11.86
0.83,9.41
17.68,11.30
9.60,13.41
11.71,13.13
4.23,11.73
17.73,11.39
13.44,12.72
11.50,13.21
17.67,11.41
17.60,11.46
13.42,12.77
8.36,13.09
6.06,11.79
1.42,10.79
11.47,13.16
8.52,13.15
15.15,11.84
1.91,11.05
1.37,10.73
17.65,11.36
0.85,9.52
12.31,13.04
1.75,11.00
17.65,11.49
3.42,11.52
8.88,13.33
4.01,11.66
11.53,13.18
11.74,13.17
13.83,12.58
17.06,11.44
8.47,13.05
11.24,13.23
1.04,10.22
2.86,11.41
0.88,9.53
6.89,11.79
1.09,10.33
5.91,11.72
0.93,9.55
9.81,13.42
17.08,11.45
6.68,11.81
12.44,13.02
0.96,10.03
17.50,11.34
2.99,11.46
1.01,10.16
9.27,13.37
17.68,11.46
8.90,13.33
13.80,12.61
11.29,13.20
2.97,11.46
0.93,9.70
16.67,11.43
17.53,11.31
4.68,11.63
13.94,12.56
11.45,13.14
17.73,11.38
9.89,13.41
0.92,9.57
0.94,9.69
2.72,11.34
6.42,11.89
2.59,11.27
1.44,10.83
13.63,12.68
5.50,11.65
9.89,13.47
11.83,13.03
1.00,10.13
2.67,11.29
17.64,11.28
2.41,11.21
11.34,13.20
6.17,11.78
9.08,13.35
10.16,13.43
4.07,11.68
0.92,9.56
1.67,10.98
2.85,11.38
9.18,13.39
1.12,10.35
4.93,11.60
5.37,11.62
8.73,13.23
2.97,11.47
17.72,11.35
17.66,11.31
4.47,11.72
14.30,12.34
2.44,11.21
1.02,10.16
5.45,11.64
4.23,11.70
6.94,11.81
10.79,13.38
1.53,10.89
3.09,11.51
6.48,11.85
7.52,12.33
13.02,12.84
1.71,10.99
2.87,11.40
17.77,11.46
3.03,11.46
6.79,11.74
4.70,11.68
16.78,11.57
2.15,11.16
17.69,11.44
3.31,11.48
13.29,12.81
4.06,11.70
3.55,11.54
0.95,9.99
18.33,11.63
13.15,12.82
1.26,10.59
12.64,12.98
12.72,12.90
4.33,11.73
11.96,13.05
0.94,9.96
17.65,11.30
17.60,11.42
9.82,13.46
17.33,11.32
18.69,11.88
1.13,10.37
17.14,11.40
9.85,13.46
1.97,11.08
15.13,11.89
6.99,11.85
4.71,11.66
17.70,11.46
5.77,11.69
12.67,12.96
16.57,11.47
10.01,13.42
17.70,11.45
2.63,11.28
9.09,13.39
17.76,11.40
13.50,12.71
0.89,9.57
6.06,11.79
1.00,10.13
0.93,9.80
13.84,12.59
9.66,13.43
2.49,11.24
5.81,11.76
9.89,13.42
10.98,13.27
16.06,11.57
14.95,11.94
7.52,12.35
17.51,11.35
1.08,10.30
17.68,11.38
10.99,13.25
5.36,11.59
17.61,11.28
8.19,12.88
1.76,11.01
3.05,11.51
18.16,11.51
7.15,12.03
4.36,11.72
6.42,11.81
11.80,13.05
10.92,13.31
7.00,11.81
10.06,13.38
17.79,11.47
5.35,11.70
5.11,11.63
9.93,13.41
15.75,11.69
6.97,11.87
2.81,11.38
4.78,11.65
17.59,11.27
8.00,12.77
6.61,11.81
16.90,11.56
10.85,13.36
2.53,11.25
5.15,11.62
4.86,11.63
13.73,12.60
5.33,11.66
0.93,9.90
9.66,13.40
8.66,13.24
4.16,11.66
1.38,10.74
13.06,12.80
17.43,11.28
17.91,11.49
5.84,11.72
1.65,10.97
13.25,12.76
11.95,13.05
1.23,10.55
3.05,11.48
17.59,11.33
7.12,11.93
11.45,13.24
3.02,11.48
0.84,9.38
6.13,11.73
12.53,12.95
17.70,11.28
0.91,9.55
1.65,10.98
1.83,11.01
12.30,13.08
17.54,11.29
1.03,10.21
17.86,11.39
3.73,11.57
1.28,10.63
7.74,12.59
17.77,11.39
5.92,11.63
0.92,9.71
0.89,9.57
2.83,11.37
2.96,11.46
3.61,11.57
6.22,11.87
6.07,11.79
14.17,12.44
2.81,11.40
0.99,10.13
1.01,10.14
7.06,11.85
9.65,13.42
15.10,11.90
8.68,13.26
7.35,12.23
0.99,10.12
3.74,11.58
0.91,9.56
17.66,11.33
8.81,13.27
17.36,11.29
17.53,11.30
6.24,11.80
9.78,13.46
13.28,12.76
1.48,10.84
1.43,10.80
1.18,10.47
8.38,13.06
11.38,13.20
7.84,12.69
14.08,12.49
13.10,12.84
0.90,9.56
3.58,11.55
5.75,11.70
0.93,9.54
17.75,11.39
6.40,11.83
10.64,13.33
2.45,11.23
12.50,13.04
2.09,11.11
6.39,11.68
4.62,11.68
8.71,13.27
17.40,11.30
10.45,13.40
15.13,11.89
13.01,12.84
12.78,12.95
10.25,13.41
8.77,13.30
17.47,11.29
7.54,12.41
15.05,11.89
6.27,11.78
17.08,11.48
17.72,11.47
2.87,11.42
10.75,13.36
1.26,10.59
6.96,11.82
17.78,11.49
17.34,11.31
12.05,13.08
2.72,11.33
6.22,11.79
2.84,11.40
4.06,11.69
16.02,11.59
6.76,11.82
2.34,11.19
12.01,13.02
4.46,11.71
17.73,11.48
0.86,9.46
1.07,10.28
14.89,11.95
16.85,11.48
1.17,10.43
0.93,9.62
17.71,11.50
3.85,11.62
1.29,10.64
7.08,11.94
5.80,11.69
2.89,11.42
18.06,11.52
3.52,11.53
11.23,13.24
13.79,12.64
6.99,11.85
18.60,11.83
9.69,13.43
6.53,11.80
17.54,11.30
17.59,11.33
17.70,11.50
0.86,9.48
4.52,11.75
7.54,12.37
17.81,11.45
17.16,11.38
6.37,11.80
4.78,11.64
17.47,11.27
1.46,10.82
1.21,10.52
0.93,9.62
14.61,12.18
3.53,11.53
9.59,13.39
1.56,10.92
1.35,10.71
8.60,13.19
8.72,13.20
17.65,11.27
1.25,10.55
12.89,12.88
15.48,11.77
6.50,11.79
17.34,11.30
6.49,11.81
1.49,10.85
10.00,13.41
3.77,11.62
4.16,11.69
2.23,11.17
9.91,13.36
7.97,12.78
5.98,11.70
0.91,9.55
10.18,13.44
14.87,12.03
0.97,10.02
0.93,9.78
3.88,11.62
9.79,13.44
14.44,12.26
0.96,10.05
10.26,13.42
0.96,10.00
17.66,11.46
7.15,12.02
17.57,11.40
2.06,11.12
17.73,11.38
16.49,11.45
7.90,12.73
2.56,11.25
11.39,13.19
2.98,11.47
9.63,13.45
17.68,11.32
10.13,13.45
9.64,13.45
5.04,11.62
5.77,11.69
17.93,11.49
5.29,11.58
8.38,13.04
0.94,9.58
17.84,11.47
0.93,9.79
3.75,11.57
17.67,11.34
1.02,10.16
17.74,11.30
17.72,11.41
17.10,11.44
13.36,12.73
0.89,9.57
15.67,11.67
16.87,11.38
17.75,11.50
2.43,11.21
5.31,11.64
17.12,11.42
2.16,11.14
2.13,11.13
16.55,11.51
2.30,11.19
5.35,11.65
2.85,11.38
6.45,11.84
5.99,11.82
6.90,11.80
12.41,13.02
1.02,10.17
6.79,11.89
13.63,12.69
7.09,11.94
17.59,11.46
1.54,10.89
7.87,12.69
7.99,12.74
1.02,10.19
0.87,9.54
17.77,11.30
9.33,13.39
12.63,12.93
1.51,10.87
1.04,10.23
7.30,12.17
6.92,11.82
6.60,11.84
0.91,9.56
12.64,12.98
12.32,13.05
9.15,13.36
1.78,11.01
17.66,11.37
0.93,9.86
1.01,10.15
9.82,13.43
0.83,9.37
10.48,13.45
4.15,11.70
1.14,10.36
17.53,11.34
17.77,11.32
6.90,11.83
8.59,13.17
3.06,11.50
7.56,12.43
6.55,11.83
12.93,12.86
2.35,11.20
10.18,13.39
8.09,12.84
0.94,9.96
17.77,11.31
3.41,11.52
15.32,11.79
0.92,9.56
2.46,11.22
1.01,10.17
3.73,11.56
13.43,12.74
1.13,10.36
2.14,11.13
17.74,11.30
6.92,11.86
13.23,12.77
5.59,11.68
6.91,11.78
15.30,11.86
1.06,10.27
18.03,11.52
13.07,12.85
7.13,11.91
17.22,11.36
15.47,11.77
4.53,11.68
13.65,12.65
2.99,11.46
6.45,11.76
17.56,11.40
0.96,10.05
4.58,11.71
0.94,9.77
3.03,11.47
0.95,9.73
5.41,11.61
6.09,11.79
17.83,11.49
14.90,11.94
11.94,13.07
3.84,11.61
18.05,11.51
2.88,11.40
17.30,11.32
17.88,11.29
6.12,11.72
15.43,11.82
17.31,11.31
10.91,13.34
1.60,10.95
10.38,13.41
10.23,13.42
6.43,11.73
3.42,11.51
2.88,11.41
11.40,13.17
8.83,13.31
1.72,10.99
0.93,9.76
0.85,9.37
11.06,13.25
10.47,13.39
11.49,13.16
7.28,12.17
17.64,11.51
15.48,11.73
16.40,11.47
17.63,11.42
0.89,9.56
10.96,13.24
16.63,11.45
1.42,10.80
11.76,13.11
1.49,10.84
4.80,11.70
17.76,11.45
3.48,11.47
6.03,11.70
17.37,11.29
3.56,11.56
6.12,11.79
5.74,11.61
1.59,10.97
6.69,11.83
7.08,11.86
17.65,11.33
0.94,9.93
17.89,11.41
1.60,10.93
9.59,13.43
17.81,11.46
10.33,13.40
16.14,11.51
11.41,13.16
11.14,13.20
7.37,12.27
11.03,13.31
15.79,11.68
6.54,11.79
1.15,10.39
5.76,11.68
15.52,11.74
15.13,11.84
0.89,9.54
16.87,11.55
2.89,11.42
16.47,11.50
13.44,12.71
0.95,9.97
4.58,11.72
0.93,9.55
13.93,12.55
17.36,11.33
17.62,11.52
